   12    6    0    1    1.00    546.280475084     22.878737337    569.159212421      0.966410719
   12    6    1    1    1.00    546.280475084     23.273754725    569.554229809      0.000000000
   12    6    2    1    1.00    546.280475084     22.828767179    569.109242263      0.968916863
   12    6    0    1    1.00    546.280475084    -21.174875612    525.105599472      0.935649574
   12    6    1    1    1.00    546.280475084    -21.701749626    524.578725458      0.973703340
   12    6    2    1    1.00    546.280475084    -21.150392978    525.130082107      0.935390185
   12    7    0    1    1.00    895.751181833     27.766291258    923.517473091      0.000000000
   12    7    1    1    1.00    895.751181833     28.554064367    924.305246199      0.967174365
   12    7    2    1    1.00    895.751181833     27.826006700    923.577188533      0.000000000
   12    7    0    1    1.00    895.751181833    -27.537824006    868.213357827      0.975750794
   12    7    1    1    1.00    895.751181833    -26.907923537    868.843258295      0.000000000
   12    7    2    1    1.00    895.751181833    -27.465638742    868.285543090      0.975738120
   13    1    0    1    1.00      3.005017172      3.763258509      6.768275681      0.000000000
   13    1    1    1    1.00      3.005017172      3.373853126      6.378870297      0.982503309
   13    1    2    1    1.00      3.005017172      4.008704596      7.013721767      0.665632208
   13    1    0    1    1.00      3.005017172     -2.005358058      0.999659114      0.990868743
   13    1    1    1    1.00      3.005017172     -1.055223926      1.949793245      0.000000000
   13    1    2    1    1.00      3.005017172     -0.008346411      2.996670761      0.000000000
   13    2    0    1    1.00     20.202806262      6.446008641     26.648814903      0.972861939
   13    2    1    1    1.00     20.202806262      6.951420207     27.154226469      0.000000000
   13    2    2    1    1.00     20.202806262      6.357400587     26.560206849      0.977494234
   13    2    0    1    1.00     20.202806262     -4.704143793     15.498662469      0.853458863
   13    2    1    1    1.00     20.202806262     -5.222896686     14.979909576      0.979206048
   13    2    2    1    1.00     20.202806262     -4.612071723     15.590734539      0.000000000
   13    3    0    1    1.00     65.835335920     10.494661926     76.329997845      0.000000001
   13    3    1    1    1.00     65.835335920      9.917279966     75.752615885      0.970747625
   13    3    2    1    1.00     65.835335920     10.494240677     76.329576597      0.000000000
   13    3    0    1    1.00     65.835335920     -8.845157172     56.990178747      0.975984987
   13    3    1    1    1.00     65.835335920     -8.295577869     57.539758050      0.880458675
   13    3    2    1    1.00     65.835335920     -8.797850069     57.037485851      0.974487331
   13    4    0    1    1.00    156.196937684     13.772529388    169.969467072      0.968097834
   13    4    1    1    1.00    156.196937684     14.342589627    170.539527310      0.000000002
   13    4    2    1    1.00    156.196937684     13.721274997    169.918212681      0.970310271
   13    4    0    1    1.00    156.196937684    -12.233528074    143.963409609      0.898432080
   13    4    1    1    1.00    156.196937684    -12.762119638    143.434818046      0.973787607
   13    4    2    1    1.00    156.196937684    -12.199663027    143.997274656      0.899191999
   13    5    0    1    1.00    309.216876409     18.472953222    327.689829631      0.000000004
   13    5    1    1    1.00    309.216876409     17.920622050    327.137498459      0.966301336
   13    5    2    1    1.00    309.216876409     18.482066354    327.698942763      0.000000003
   13    5    0    1    1.00    309.216876409    -16.978140327    292.238736082      0.973023072
   13    5    1    1    1.00    309.216876409    -16.441714948    292.775161461      0.910106337
   13    5    2    1    1.00    309.216876409    -16.946413574    292.270462835      0.972156403
   13    6    0    1    1.00    545.251704889     22.539252727    567.790957616      0.967824394
   13    6    1    1    1.00    545.251704889     22.915824540    568.167529429      0.000000000
   13    6    2    1    1.00    545.251704889     22.493659847    567.745364736      0.969708696
   13    6    0    1    1.00    545.251704889    -21.047240338    524.204464550      0.907951331
   13    6    1    1    1.00    545.251704889    -21.610440696    523.641264193      0.971627692
   13    6    2    1    1.00    545.251704889    -21.026222194    524.225482694      0.907348465
   13    7    0    1    1.00    888.290954434     28.145655465    916.436609899      0.000000000
   13    7    1    1    1.00    888.290954434     28.089798874    916.380753308      0.967959739
   13    7    2    1    1.00    888.290954434     28.177581215    916.468535649      0.000000000
   13    7    0    1    1.00    888.290954434    -26.793754015    861.497200419      0.975901063
   13    7    1    1    1.00    888.290954434    -26.224882030    862.066072405      0.951338765
   13    7    2    1    1.00    888.290954434    -26.755733784    861.535220651      0.975852239
   14    1    0    1    1.00      3.004587538      3.763675211      6.768262748      0.000000000
   14    1    1    1    1.00      3.004587538      3.373553564      6.378141102      0.982554703
   14    1    2    1    1.00      3.004587538      4.008908337      7.013495875      0.665858434
   14    1    0    1    1.00      3.004587538     -2.004926973      0.999660565      0.990897746
   14    1    1    1    1.00      3.004587538     -1.054726101      1.949861437      0.000000000
   14    1    2    1    1.00      3.004587538     -0.007910543      2.996676995      0.000000000
   14    2    0    1    1.00     20.199985841      6.445300653     26.645286494      0.972977700
   14    2    1    1    1.00     20.199985841      6.952169352     27.152155193      0.000000000
   14    2    2    1    1.00     20.199985841      6.356570414     26.556556255      0.977584425
   14    2    0    1    1.00     20.199985841     -4.702818841     15.497167000      0.853748765
   14    2    1    1    1.00     20.199985841     -5.221966100     14.978019742      0.979279142
   14    2    2    1    1.00     20.199985841     -4.610493530     15.589492311      0.000000000
   14    3    0    1    1.00     65.825017922     10.495901195     76.320919117      0.000000001
